label,noun_count_percent,adj_count_percent,adv_count_percent,pro_count_percent,char_count,word_density,punctuation_count,upper_case_word_count,vader_pos,vader_neg,vader_neu,vader_compound,response,Response_emotion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emotional_sim_response/context/0,Emotional_sim_response/context/1,valence_diff,arousal_diff,dominance_diff
SARCASM,0.192307692,0.230769231,0.076923077,0.115384615,5,0.192307692,0.230769231,0.038461538,0.148,0.266,0.586,0.2352,Sen Bertino-Tarrant : we have to be careful what we wish for . Sometime ppl elect bad ppl . Some problems won't be resolved #HB557,fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025662617,0.207640794,-0.038,-0.203,-0.154
SARCASM,0.142857143,0,0,0,4.928571429,0.352040816,0.285714286,0.214285714,0,0,1,0.5,      law enforcement would need guns to take away guns .,fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038399681,0.218974423,-0.52,0.515,-0.521
SARCASM,0.153846154,0,0.076923077,0.153846154,4.307692308,0.331360947,0.230769231,0.076923077,0,0,1,0.5,  I'd put money on the fact that you bet correctly .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037695476,0.002230774,0.593,0.37,0.694
SARCASM,0.181818182,0.090909091,0.181818182,0.136363636,4.590909091,0.208677686,0.136363636,0.090909091,0,0.201,0.799,0.20855,    so much wrong with what you just said it's hard to find the start point of where to begin,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364585968,0.142989514,0.963,-0.736,0.809
SARCASM,0.264705882,0.058823529,0.117647059,0.147058824,4.617647059,0.135813149,0.176470588,0.058823529,0.085,0,0.915,0.6806,  That was Rahul . Thought you would know it . Haven't you been following me long enough to know I wouldn't be voting Cong like in the next janma too ? 😑,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016287388,0.244311565,0.588,-0.006,0.143
SARCASM,0.388888889,0.111111111,0.111111111,0.055555556,5.333333333,0.296296296,0.333333333,0.222222222,0.251,0.075,0.673,0.76365,    It's apparently OK to be compensated for being delayed but not being injured . <URL>,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143907355,0.164355017,0.116,-0.106,-0.299
SARCASM,0.166666667,0.083333333,0.041666667,0.041666667,5.208333333,0.217013889,0.166666667,0.083333333,0.098,0,0.902,0.6191,  this is funny been in some ' gangster ' places in SouthLondon & Australia but scariest place I went to was ComptonsSoho,surprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03054612,0.082957946,-1.174,0.452,-0.765
SARCASM,0.148148148,0.037037037,0.074074074,0.074074074,3.62962963,0.134430727,0.148148148,0.074074074,0.198,0,0.802,0.81845,  I just “ love ” how you get all of that “ insight ” out of a 22 second ‘ grab ’ of video ...,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059125879,0.138585509,0.776,0.166,0.21
SARCASM,0.066666667,0.066666667,0.066666667,0.133333333,3.933333333,0.262222222,0.266666667,0.266666667,0.424,0,0.576,0.8548,      Second on . I ’ m proud of my talent also,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101644648,0.242758884,0.621,1.439,0.873
SARCASM,0.1,0.1,0.05,0.05,5.1,0.255,0.35,0.15,0.13,0,0.87,0.67,"    Andy , can you read that tweet and then play Lach's UVA-UL post game recording ? #arrogant",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114706477,0.006353182,0.085,-0.078,-0.27
SARCASM,0.181818182,0,0,0,4.590909091,0.208677686,0.227272727,0.136363636,0,0.095,0.905,0.38685,  delayed as in the had to use   to get to the station to drive a   train ? #southernfail,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418300607,0.540899774,0.197,-0.114,-0.034
SARCASM,0.184210526,0.026315789,0.052631579,0,4.973684211,0.130886427,0.078947368,0.026315789,0.124,0,0.876,0.81245,"  Awesome customer services , told i would have a response in 72 hours and when that didn ’ t happen was asked to provide info and over 24 hours after that still have 0 acknowledgment .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198125796,0.009642181,-0.114,-0.016,-0.13
SARCASM,0.150943396,0.169811321,0.056603774,0.056603774,5.264150943,0.099323603,0.226415094,0.056603774,0.162,0.112,0.726,0.67115,"    Yeah , that doesn ’ t fit their hate driven narrative and   so busy provoking . The inclusive , loving , non bigoted libs . are such little busy bodies of contradiction . Preaching acceptance but only of those who think , believe and behave as them . #Narcissists",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101637104,0.09233674,0.2,0.206,0.045
SARCASM,0.227272727,0.022727273,0.068181818,0.136363636,5.5,0.125,0.136363636,0.045454545,0.093,0,0.907,0.71075,"    We are constantly monitoring customer feedback and are look forward to bringing HomeKit to the market . Instead of working on this , we are researching new products we think our customers may want . Thank you for your suggestion .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040397406,0.181038689,-0.365,0.247,0.071
SARCASM,0.15,0,0.05,0.1,4.9,0.245,0.15,0.2,0,0.115,0.885,0.352,"    pti and IK are just contesting their case in which they accused PM without any proof ,",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038154623,0.066827595,-0.476,-0.019,-0.512
SARCASM,0.086956522,0.086956522,0,0.043478261,5.043478261,0.219281664,0.260869565,0.173913043,0.124,0,0.876,0.70095,"      #OROP All political party sail in same boat , Armymen sat at Jantarmantar so it happnd this time .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089706064,0.038445259,0.917,-0.22,0.549
SARCASM,0,0.071428571,0.071428571,0,5.142857143,0.367346939,0.285714286,0.142857143,0.403,0,0.597,0.82985,"    Sounds like a nicely "" Proven technology for bot detection """,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.773959407,0.070253859,0.275,0.326,0.128
SARCASM,0.12,0.12,0.04,0.12,5.16,0.2064,0.16,0.04,0.296,0,0.704,0.9199,  you should show them the spoof judges one from today ! That'll make them laugh and would be a great additional discussion .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049767487,0.097901737,0.21,0.069,0.173
SARCASM,0.111111111,0.055555556,0.111111111,0,4.833333333,0.268518519,0.333333333,0.166666667,0.329,0,0.671,0.8295,"      This is a very well thought out , articulate , and intelligent take .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001965125,0.037398842,0.863,0.467,0.915
SARCASM,0.25,0.166666667,0.166666667,0,5.333333333,0.444444444,0.083333333,0.083333333,0,0,1,0.5,  yet the left keeps reminding Americans how fat everyone is,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026833289,0.045406385,-0.7,-0.28,-0.168
SARCASM,0.227272727,0.136363636,0.045454545,0.181818182,4.181818182,0.190082645,0.045454545,0.090909091,0,0.324,0.676,0.13245,  No IQ concerns either if you don ’ t know what they are you ’ re either naive or dirty,fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024525686,0.009211126,-0.533,0.049,-0.124
SARCASM,0.157894737,0.105263158,0.052631579,0.105263158,5.578947368,0.293628809,0.368421053,0.105263158,0.17,0.115,0.714,0.625,    you're a high school drop out on welfare . You're not qualified impugn anyone's intelligence .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100069734,0.051108133,-0.434,0.985,-0.23
SARCASM,0.105263158,0,0.105263158,0.105263158,5.157894737,0.271468144,0.368421053,0.157894737,0.213,0.127,0.66,0.70095,"      Always love it when someone who can't spell "" there "" comments about ignorance .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09434478,0.085702011,0.181,0.23,0.057
SARCASM,0.11627907,0.11627907,0.023255814,0.023255814,4.674418605,0.108707409,0.11627907,0.023255814,0.174,0.223,0.604,0.1691,  So we trust the mafia . History has proven that to be true . No different for the tech mafia . The honest mafia don makes for a heroic protagonist but never the winner in any mafia war or movie .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146897127,0.199171248,-0.026,1.349,-0.275
SARCASM,0.16,0,0.04,0.04,4.48,0.1792,0.32,0.08,0.091,0.33,0.579,0.1506,"    Yeah ! Let's sacrifice a boy's future to make an example ! Seriously , a bit of empathy is no harm .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043577033,0.222230715,0.122,0.118,0.149
SARCASM,0.071428571,0.142857143,0.071428571,0,4,0.285714286,0.285714286,0.214285714,0.313,0,0.687,0.81245,      Ask Trump how great a guy Trump is . 😂,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70215425,0.044435344,0.62,-0.004,-0.181
SARCASM,0.136363636,0.045454545,0.045454545,0.045454545,4.636363636,0.210743802,0.363636364,0.272727273,0,0.277,0.723,0.1347,      r these the same pollsters that told us DT wouldn't win & Hillary will win #WI #MI ?,fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057434234,0.084016689,0.804,0.31,1.036
SARCASM,0.142857143,0,0.107142857,0.071428571,4.5,0.160714286,0.357142857,0.035714286,0.233,0.165,0.602,0.71075,"  wow "" The atmosphere means nothing to us , there's no response & doesn't effect how we play "" - Quote : No player ever .",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059506628,0.109399726,-0.635,0.21,-0.628
SARCASM,0.157894737,0,0.157894737,0.052631579,4.631578947,0.243767313,0.105263158,0.052631579,0,0,1,0.5,  My wife just posted a Facebook text asking if he dropped off the wagon again Hah !,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014117568,0.076642978,0.056,-0.398,0.409
SARCASM,0.142857143,0.095238095,0.047619048,0.047619048,5.476190476,0.260770975,0.142857143,0.095238095,0,0.327,0.673,0.11225,.     people disagreeing with this are very hateful and aggressive in the language they use in the comments,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08923402,0.042477874,-1.744,0.248,-0.534
SARCASM,0.173913043,0.043478261,0.043478261,0.086956522,4.739130435,0.206049149,0.217391304,0.173913043,0.117,0.136,0.748,0.44865,"  that is what comedy is for . Before that video , I heard nothing . MSM omission is also deception  ",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124745501,0.014879995,-0.062,-0.001,-0.307
SARCASM,0.16,0.08,0.04,0.08,4.32,0.1728,0.2,0.12,0.148,0,0.852,0.7553,"      You do realize you have a profile pic of a man that kisses other men on the lips , right ?",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.196601752,0.160749743,-0.176,-0.004,0.22
SARCASM,0.166666667,0,0,0.166666667,4.777777778,0.265432099,0.333333333,0.166666667,0.121,0.195,0.684,0.33,    You're a Bay Area sports fan who wants #calexit bc you hate CA ? #finebyme,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278153171,0.160087578,0.658,0.868,0.17
SARCASM,0.111111111,0.111111111,0,0.055555556,5.944444444,0.330246914,0.611111111,0.166666667,0,0,1,0.5,"      since the internet ... socializing ourselves to be anti-social , through social media ...",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.227405132,0.333727078,0.279,0.456,-0.187
SARCASM,0.215686275,0.039215686,0.078431373,0.156862745,5.039215686,0.098808151,0.235294118,0.019607843,0.12,0,0.88,0.8243,"  Right , because most people take their kids with them to commit burglary . So what if she's never seen him ? If there's ten people living there , they have a hundred + relations she's never seen before . Plus friends . Nobody owes her an explanation .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015057377,0.164456095,0.22,0.039,-0.073
SARCASM,0.117647059,0.058823529,0,0.058823529,5.176470588,0.30449827,0.352941176,0.117647059,0.296,0,0.704,0.81845,"  song tunes incl . "" I love China "" vs . people chanting anti-establishment slogans",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008756872,0.563602105,0.874,0.108,0.409
SARCASM,0.125,0.0625,0,0.0625,5.25,0.328125,0.25,0.1875,0,0,1,0.5,      say ppl who voted in a megalomaniacal reality tv star as #lohansux,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062378231,0.086311087,0.96,0.249,1.132
SARCASM,0.130434783,0.086956522,0,0.043478261,4.956521739,0.215500945,0.304347826,0.086956522,0.227,0,0.773,0.78595,    a black man saying he wishs for black genocide for Christmas ... sounds like a Richard Pryor joke . .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130114042,0.275713174,0.548,0.386,-0.223
SARCASM,0.166666667,0.083333333,0,0,5.583333333,0.465277778,0.25,0.083333333,0.196,0.225,0.58,0.44865,  Hilarious to see #journalism org decrying fake news stories .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254843728,0.12019152,-0.249,0.322,-0.272
SARCASM,0.074074074,0.074074074,0.037037037,0.037037037,4.333333333,0.160493827,0.185185185,0.074074074,0.222,0.094,0.684,0.7287,  Oh no . I just told clients there ’ s a good chance of 90 % returns in stocks over th next year ! #noguarantees,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206428344,0.173728315,0.385,-0.48,-0.127
SARCASM,0.142857143,0.047619048,0,0.095238095,5.476190476,0.260770975,0.380952381,0.142857143,0.198,0.126,0.677,0.563,"      Yeah , blocking out everyone who disagree's with you , that's the pinacle of emotional maturity !",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16203553,0.20069717,-1.414,0.43,-0.227
SARCASM,0.1875,0.0625,0.125,0.15625,4.9375,0.154296875,0.15625,0.03125,0.08,0.123,0.797,0.45295,"  High quality materials don't allow us to price it lower & Of course it's not by Corning , we just like to use names of our strategic partners randomly 🤯",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035356288,0.060201284,-0.037,-0.21,-0.137
SARCASM,0.183333333,0.083333333,0.083333333,0.066666667,4.6,0.076666667,0.233333333,0.083333333,0.153,0.162,0.685,0.56875,"      The here is so pervasive , I almost liked it . Wanting to supplant 1 asserted bias with a different 1 of your own choosing — that ’ s hilarious . But , failing to acknowledge that the bias of your choosing already exists ... Well — That ’ s the * * IRONY * *",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038000677,0.203308868,-0.147,0.033,0.329
SARCASM,0.153846154,0.230769231,0.076923077,0.076923077,5.384615385,0.414201183,0.230769231,0.153846154,0.219,0,0.781,0.71075,  true & our policy makers never learn from past experiences  ,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.539901505,0.295661762,1.389,-0.405,1.272
SARCASM,0.142857143,0,0.19047619,0.095238095,5.857142857,0.278911565,0.285714286,0.19047619,0.329,0.119,0.551,0.8261,    Nothing says nothing better than denise ! Can't even decide what she supports politically ? LOL SMH #Projection,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012710991,0.180046903,1.047,-0.642,1.013
SARCASM,0.25,0.1,0,0.1,5.05,0.2525,0.35,0.15,0,0.171,0.829,0.26165,"      All those black people being shot , because they're poor . Who would have thought .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475020077,0.013759822,-0.329,0.243,-0.148
SARCASM,0.2,0,0.04,0.12,4.48,0.1792,0.16,0.2,0.1,0,0.9,0.6626,"    They have ZERO say , they can slow it down but not stop ANY because THEY changed the rules in 2014 .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119068603,0.017746138,-0.274,-0.203,-0.143
SARCASM,0.130434783,0.043478261,0,0,4.913043478,0.213610586,0.304347826,0.130434783,0.102,0.17,0.728,0.44865,"      The irony in this tweet , lost on every trump supporter , including the writer , is priceless .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.299912763,0.130493677,0.469,-0.12,0.148
SARCASM,0.090909091,0.045454545,0.045454545,0.090909091,5.318181818,0.241735537,0.227272727,0.136363636,0,0.269,0.731,0.1452,"      Democrats demand we judge each immigrant on their character , yet u judge all republicans as evil .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408086685,0.022821856,-1.097,0.649,-0.944
SARCASM,0.166666667,0.041666667,0.041666667,0.083333333,4.458333333,0.185763889,0.125,0.083333333,0,0.136,0.864,0.2447,    But in my case the device failed to resist water when it was taken in pool for the first time .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156269328,0.146610448,-0.006,0.28,0.242
SARCASM,0.185185185,0.037037037,0.037037037,0.148148148,4.592592593,0.170096022,0.407407407,0.185185185,0.303,0,0.697,0.85765,      OHHHH NOOOO ! ! ! We can't make Billionaires pay their fair share . We have to keep subsidizing them ! ! !,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247992362,0.041301678,0.612,-0.303,0.623
SARCASM,0.142857143,0.142857143,0.028571429,0.085714286,4.4,0.125714286,0.142857143,0.085714286,0.309,0,0.691,0.94025,      Take your hands off the wheel next time you ’ re driving your car down the interstate 🛣 and see how good of a pilot God is . Good Luck !,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072995382,0.050573796,0.414,-0.333,0.345
SARCASM,0.3125,0,0,0.125,4.3125,0.26953125,0.4375,0.125,0.183,0.322,0.495,0.28925,    __ ' you've won it all by bloody cheating ' comes to mind,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007613145,0.010790529,-0.511,0.665,-0.137
SARCASM,0.238095238,0.047619048,0.095238095,0.142857143,4.666666667,0.222222222,0.142857143,0.095238095,0,0,1,0.5,  thats exactly what I think too - esp this 1 person who is known for being a big trend-hopper,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02580879,0.618866392,0.414,0.051,0.101
SARCASM,0.111111111,0,0,0,5.222222222,0.290123457,0.444444444,0.055555556,0.228,0.203,0.57,0.55135,"  🤣 & these crooks campaigned on Trudeau's media manufactured "" scandals "" . Rich . #Karma",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49722904,0.117411392,-1.801,0.024,-1.19
SARCASM,0.076923077,0,0,0,5.538461538,0.426035503,0.230769231,0.153846154,0,0,1,0.5,    Imagine a trump sycophant talking about fidelity to anyone .,fear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186044558,0.031960941,0.011,-0.872,0.766
SARCASM,0.15,0.1,0,0.15,5.05,0.2525,0.2,0.2,0.326,0,0.674,0.9143,      LOL you call yourself Freedom Zone and you takl about getting rid of public media .,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096273637,0.212637225,-0.273,-0.313,-0.392
SARCASM,0.157894737,0.052631579,0.105263158,0.052631579,5.210526316,0.274238227,0.421052632,0.105263158,0,0,1,0.5,    thinking the same thing ! Couldn't read about putting phone down without my phone ! ___,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055736052,0.005812549,0.196,-0.596,0.088
SARCASM,0.133333333,0.066666667,0,0.133333333,5.133333333,0.342222222,0.333333333,0.2,0,0,1,0.5,    This is what I say about Donald Trump everyday . #mindblown #oops,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03298052,0.05337018,-0.141,-0.338,0.102
SARCASM,0.169811321,0.094339623,0.056603774,0.113207547,4.528301887,0.085439658,0.320754717,0.113207547,0.068,0.299,0.633,0.035,"      I would like to give you the benefit of the doubt , but I don't set the rules . As the Boomtown Rats sang , You're guilty , ' til proven guilty Isn't that the law ? Guilty , ' til proven guilty That's what we all saw <URL>",sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434552737,0.392334843,-0.552,0.119,-0.428
SARCASM,0.157894737,0.157894737,0.105263158,0.105263158,5,0.263157895,0.210526316,0.105263158,0,0,1,0.5,    It's actually a think piece about racial identity and how you have to look deeper .,anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009683099,0.185611839,-0.425,0.13,-0.222
SARCASM,0.125,0.041666667,0.041666667,0.083333333,5.666666667,0.236111111,0.208333333,0.125,0.111,0.107,0.782,0.5129,      He also cried during GamerGate that games media had ingroups and special access that tainted their journalism . #lol 🐀,sadness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101703456,0.066739714,-0.355,0.334,-0.187
SARCASM,0.203703704,0.074074074,0.074074074,0.111111111,4.185185185,0.077503429,0.203703704,0.074074074,0.055,0.115,0.829,0.3091,"    Son , it ’ s a swear word that adults use to emphasize a point . Anyway , you ’ re 10 yrs old , wtf you doing on Twitter anyway ? I ’ m deleting your account . Now put the GD phone down and get outside and play ...",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014756785,0.042558074,-0.606,-0.043,-0.021
SARCASM,0.1,0.1,0.033333333,0.066666667,3.733333333,0.124444444,0.433333333,0.033333333,0,0,1,0.5,"  : ( 1 ) I'm not a white man , I'm Native America ( Paiute ) , and ( 2 ) those guys dressed up as Natives .",anger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009181679,0.125531607,1.191,-0.16,0.58
SARCASM,0.2,0.1,0.05,0.1,4.4,0.22,0.15,0.05,0.37,0.118,0.512,0.8754,  She did win the popular vote did she not ? And Trump won the electorate vote . Lol,joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073744962,0.060063746,-0.369,0.955,0.621
SARCASM,0.208333333,0.083333333,0,0.083333333,3.958333333,0.164930556,0.208333333,0.083333333,0.185,0,0.815,0.79635,"    didnt see that but read he was bummed ab punch b / c he should be "" safe "" at inaug",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022025705,0.171269583,-0.242,-0.013,0.21
SARCASM,0.1,0,0,0.05,4.95,0.2475,0.25,0.15,0.126,0,0.874,0.6591,"      He managed to keep prayers out of schools , along with the please of allegiance .",joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009648743,0.002572056,-0.656,0.201,0.392
